,OPC,FA,GGBFS,SF,MK,BA,CKD,NP,POFA,RHA,VA,Zeolite,Pumice,Coarse aggregate,Fine aggregate,Water,Superplasticizer,water -eff,w/b (eff),w/b (total),b/CA,b/FA,Slump flow (mm),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,Specific surface area (m2/kg),Al2O3_BA,Al2O3_CKD,Al2O3_FA,Al2O3_GGBFS,Al2O3_MK,Al2O3_NP,Al2O3_OPC,Al2O3_POFA,Al2O3_Pumice,Al2O3_RHA,Al2O3_SF,Al2O3_VA,Al2O3_Zeolite,CaO_BA,CaO_CKD,CaO_FA,CaO_GGBFS,CaO_MK,CaO_NP,CaO_OPC,CaO_POFA,CaO_Pumice,CaO_RHA,CaO_SF,CaO_VA,CaO_Zeolite,Fe2O3_BA,Fe2O3_CKD,Fe2O3_FA,Fe2O3_GGBFS,Fe2O3_MK,Fe2O3_NP,Fe2O3_OPC,Fe2O3_POFA,Fe2O3_Pumice,Fe2O3_RHA,Fe2O3_SF,Fe2O3_VA,Fe2O3_Zeolite,K2O_BA,K2O_CKD,K2O_FA,K2O_GGBFS,K2O_MK,K2O_NP,K2O_OPC,K2O_POFA,K2O_RHA,K2O_SF,K2O_VA,MgO_BA,MgO_CKD,MgO_FA,MgO_GGBFS,MgO_MK,MgO_NP,MgO_OPC,MgO_POFA,MgO_Pumice,MgO_RHA,MgO_SF,MgO_VA,MgO_Zeolite,Na2O_BA,Na2O_CKD,Na2O_FA,Na2O_GGBFS,Na2O_MK,Na2O_NP,Na2O_OPC,Na2O_POFA,Na2O_RHA,Na2O_SF,Na2O_VA,P2O5_GGBFS,P2O5_OPC,P2O5_POFA,SO3_BA,SO3_CKD,SO3_FA,SO3_GGBFS,SO3_MK,SO3_NP,SO3_OPC,SO3_POFA,SO3_RHA,SO3_SF,SO3_VA,SiO2_BA,SiO2_CKD,SiO2_FA,SiO2_GGBFS,SiO2_MK,SiO2_NP,SiO2_OPC,SiO2_POFA,SiO2_Pumice,SiO2_RHA,SiO2_SF,SiO2_VA,SiO2_Zeolite,Specific surface area (m2/kg)_BA,Specific surface area (m2/kg)_FA,Specific surface area (m2/kg)_GGBFS,Specific surface area (m2/kg)_MK,Specific surface area (m2/kg)_NP,Specific surface area (m2/kg)_OPC,Specific surface area (m2/kg)_POFA,Specific surface area (m2/kg)_Pumice,Specific surface area (m2/kg)_RHA,Specific surface area (m2/kg)_SF,Specific surface area (m2/kg)_VA,Specific surface area (m2/kg)_Zeolite,TiO2_FA,TiO2_GGBFS,TiO2_MK,TiO2_OPC,TiO2_POFA,TiO2_SF,28-d
308,416,0,0,0,0,0,0,0,0,0,0,0,0,941,708,182,14.9,191.685,0.4375,0.46078125,0.442082891,0.587570621,675.234,8107.84,1888.64,1406.08,26457.6,1094.08,54.08,241.28,1181.44,0,0,140608,0,0,0,0,0,0,1888.64,0,0,0,0,0,0,0,0,0,0,0,0,26457.6,0,0,0,0,0,0,0,0,0,0,0,0,1406.08,0,0,0,0,0,0,0,0,0,0,0,0,241.28,0,0,0,0,0,0,0,0,0,0,1094.08,0,0,0,0,0,0,0,0,0,0,0,0,54.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.44,0,0,0,0,0,0,0,0,0,0,8107.84,0,0,0,0,0,0,0,0,0,0,0,140608,0,0,0,0,0,0,0,0,0,0,0,0,50.11624
309,416,0,0,0,0,0,0,0,0,0,0,0,0,945,710,182,15.8,192.27,0.4375,0.4621875,0.44021164,0.585915493,667.757,8107.84,1888.64,1406.08,26457.6,1094.08,54.08,241.28,1181.44,0,0,140608,0,0,0,0,0,0,1888.64,0,0,0,0,0,0,0,0,0,0,0,0,26457.6,0,0,0,0,0,0,0,0,0,0,0,0,1406.08,0,0,0,0,0,0,0,0,0,0,0,0,241.28,0,0,0,0,0,0,0,0,0,0,1094.08,0,0,0,0,0,0,0,0,0,0,0,0,54.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.44,0,0,0,0,0,0,0,0,0,0,8107.84,0,0,0,0,0,0,0,0,0,0,0,140608,0,0,0,0,0,0,0,0,0,0,0,0,41.94384
310,468,0,0,0,0,0,0,0,0,0,0,0,0,947,712,182,14.6,191.49,0.388888889,0.409166667,0.494192186,0.657303371,655.607,9121.32,2124.72,1581.84,29764.8,1230.84,60.84,271.44,1329.12,0,0,158184,0,0,0,0,0,0,2124.72,0,0,0,0,0,0,0,0,0,0,0,0,29764.8,0,0,0,0,0,0,0,0,0,0,0,0,1581.84,0,0,0,0,0,0,0,0,0,0,0,0,271.44,0,0,0,0,0,0,0,0,0,0,1230.84,0,0,0,0,0,0,0,0,0,0,0,0,60.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1329.12,0,0,0,0,0,0,0,0,0,0,9121.32,0,0,0,0,0,0,0,0,0,0,0,158184,0,0,0,0,0,0,0,0,0,0,0,0,49.67768
311,468,0,0,0,0,0,0,0,0,0,0,0,0,949,714,182,15.1,191.815,0.388888889,0.409861111,0.493150685,0.655462185,679.907,9121.32,2124.72,1581.84,29764.8,1230.84,60.84,271.44,1329.12,0,0,158184,0,0,0,0,0,0,2124.72,0,0,0,0,0,0,0,0,0,0,0,0,29764.8,0,0,0,0,0,0,0,0,0,0,0,0,1581.84,0,0,0,0,0,0,0,0,0,0,0,0,271.44,0,0,0,0,0,0,0,0,0,0,1230.84,0,0,0,0,0,0,0,0,0,0,0,0,60.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1329.12,0,0,0,0,0,0,0,0,0,0,9121.32,0,0,0,0,0,0,0,0,0,0,0,158184,0,0,0,0,0,0,0,0,0,0,0,0,43.37696
312,494,0,0,0,0,0,0,0,0,0,0,0,0,950,714,182,13,190.45,0.368421053,0.385526316,0.52,0.691876751,669.626,9628.06,2242.76,1669.72,31418.4,1299.22,64.22,286.52,1402.96,0,0,166972,0,0,0,0,0,0,2242.76,0,0,0,0,0,0,0,0,0,0,0,0,31418.4,0,0,0,0,0,0,0,0,0,0,0,0,1669.72,0,0,0,0,0,0,0,0,0,0,0,0,286.52,0,0,0,0,0,0,0,0,0,0,1299.22,0,0,0,0,0,0,0,0,0,0,0,0,64.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1402.96,0,0,0,0,0,0,0,0,0,0,9628.06,0,0,0,0,0,0,0,0,0,0,0,166972,0,0,0,0,0,0,0,0,0,0,0,0,50.69464
313,494,0,0,0,0,0,0,0,0,0,0,0,0,951,716,182,13.9,191.035,0.368421053,0.386710526,0.519453207,0.689944134,660.28,9628.06,2242.76,1669.72,31418.4,1299.22,64.22,286.52,1402.96,0,0,166972,0,0,0,0,0,0,2242.76,0,0,0,0,0,0,0,0,0,0,0,0,31418.4,0,0,0,0,0,0,0,0,0,0,0,0,1669.72,0,0,0,0,0,0,0,0,0,0,0,0,286.52,0,0,0,0,0,0,0,0,0,0,1299.22,0,0,0,0,0,0,0,0,0,0,0,0,64.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1402.96,0,0,0,0,0,0,0,0,0,0,9628.06,0,0,0,0,0,0,0,0,0,0,0,166972,0,0,0,0,0,0,0,0,0,0,0,0,44.80952
314,520,0,0,0,0,0,0,0,0,0,0,0,0,953,717,182,12.8,190.32,0.35,0.366,0.545645331,0.725244073,700.467,10134.8,2360.8,1757.6,33072,1367.6,67.6,301.6,1476.8,0,0,175760,0,0,0,0,0,0,2360.8,0,0,0,0,0,0,0,0,0,0,0,0,33072,0,0,0,0,0,0,0,0,0,0,0,0,1757.6,0,0,0,0,0,0,0,0,0,0,0,0,301.6,0,0,0,0,0,0,0,0,0,0,1367.6,0,0,0,0,0,0,0,0,0,0,0,0,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1476.8,0,0,0,0,0,0,0,0,0,0,10134.8,0,0,0,0,0,0,0,0,0,0,0,175760,0,0,0,0,0,0,0,0,0,0,0,0,46.86448
315,408,0,0,0,72,0,0,0,0,0,0,0,0,670,900,211.2,8.64,216.816,0.44,0.4517,0.71641791,0.533333333,665,12638.88,5214,1730.88,658.08,25902,154.08,275.52,664.56,0,0,426051.8462,0,0,0,0,3153.6,0,2060.4,0,0,0,0,0,0,0,0,0,0,21.6,0,636.48,0,0,0,0,0,0,0,0,0,0,115.2,0,1615.68,0,0,0,0,0,0,0,0,0,0,14.4,0,261.12,0,0,0,0,0,0,0,0,14.4,0,25887.6,0,0,0,0,0,0,0,0,0,0,7.2,0,146.88,0,0,0,0,0,0,0,0,0,0,0,3.6,0,660.96,0,0,0,0,0,0,0,0,3679.2,0,8959.68,0,0,0,0,0,0,0,0,0,275696,0,150355.8462,0,0,0,0,0,0,0,0,0,0,0,0,41.36
316,408,0,0,0,72,0,0,0,0,90,0,0,0,670,810,250.8,11.4,258.21,0.44,0.453,0.850746269,0.703703704,695,21053.88,5263.5,1751.58,685.98,26001.9,163.08,401.52,670.86,0,0,495104.3462,0,0,0,0,3153.6,0,2060.4,0,0,49.5,0,0,0,0,0,0,0,21.6,0,636.48,0,0,27.9,0,0,0,0,0,0,0,115.2,0,1615.68,0,0,20.7,0,0,0,0,0,0,0,14.4,0,261.12,0,126,0,0,0,0,0,0,14.4,0,25887.6,0,0,99.9,0,0,0,0,0,0,0,7.2,0,146.88,0,9,0,0,0,0,0,0,0,0,0,3.6,0,660.96,0,6.3,0,0,0,0,0,0,3679.2,0,8959.68,0,0,8415,0,0,0,0,0,0,275696,0,150355.8462,0,0,69052.5,0,0,0,0,0,0,0,0,0,41.624
317,408,0,0,0,72,0,0,0,0,180,0,0,0,670,720,290.4,13.2,298.98,0.44,0.453,0.985074627,0.916666667,680,29468.88,5313,1772.28,713.88,26101.8,172.08,527.52,677.16,0,0,564156.8462,0,0,0,0,3153.6,0,2060.4,0,0,99,0,0,0,0,0,0,0,21.6,0,636.48,0,0,55.8,0,0,0,0,0,0,0,115.2,0,1615.68,0,0,41.4,0,0,0,0,0,0,0,14.4,0,261.12,0,252,0,0,0,0,0,0,14.4,0,25887.6,0,0,199.8,0,0,0,0,0,0,0,7.2,0,146.88,0,18,0,0,0,0,0,0,0,0,0,3.6,0,660.96,0,12.6,0,0,0,0,0,0,3679.2,0,8959.68,0,0,16830,0,0,0,0,0,0,275696,0,150355.8462,0,0,138105,0,0,0,0,0,0,0,0,0,39.6
318,408,0,0,0,72,0,0,0,0,270,0,0,0,670,630,330,15,339.75,0.44,0.453,1.119402985,1.19047619,670,37883.88,5362.5,1792.98,741.78,26201.7,181.08,653.52,683.46,0,0,633209.3462,0,0,0,0,3153.6,0,2060.4,0,0,148.5,0,0,0,0,0,0,0,21.6,0,636.48,0,0,83.7,0,0,0,0,0,0,0,115.2,0,1615.68,0,0,62.1,0,0,0,0,0,0,0,14.4,0,261.12,0,378,0,0,0,0,0,0,14.4,0,25887.6,0,0,299.7,0,0,0,0,0,0,0,7.2,0,146.88,0,27,0,0,0,0,0,0,0,0,0,3.6,0,660.96,0,18.9,0,0,0,0,0,0,3679.2,0,8959.68,0,0,25245,0,0,0,0,0,0,275696,0,150355.8462,0,0,207157.5,0,0,0,0,0,0,0,0,0,37.304
319,432,0,0,0,48,0,0,0,0,0,0,0,0,670,900,211.2,8.64,216.816,0.44,0.4517,0.71641791,0.533333333,670,11939.52,4284,1787.52,688.32,27420,160.32,286.08,702.24,0,0,342997.641,0,0,0,0,2102.4,0,2181.6,0,0,0,0,0,0,0,0,0,0,14.4,0,673.92,0,0,0,0,0,0,0,0,0,0,76.8,0,1710.72,0,0,0,0,0,0,0,0,0,0,9.6,0,276.48,0,0,0,0,0,0,0,0,9.6,0,27410.4,0,0,0,0,0,0,0,0,0,0,4.8,0,155.52,0,0,0,0,0,0,0,0,0,0,0,2.4,0,699.84,0,0,0,0,0,0,0,0,2452.8,0,9486.72,0,0,0,0,0,0,0,0,0,183797.3333,0,159200.3077,0,0,0,0,0,0,0,0,0,0,0,0,38.32
320,432,0,0,0,48,0,0,0,0,90,0,0,0,670,810,250.8,11.4,258.21,0.44,0.453,0.850746269,0.703703704,730,20354.52,4333.5,1808.22,716.22,27519.9,169.32,412.08,708.54,0,0,412050.141,0,0,0,0,2102.4,0,2181.6,0,0,49.5,0,0,0,0,0,0,0,14.4,0,673.92,0,0,27.9,0,0,0,0,0,0,0,76.8,0,1710.72,0,0,20.7,0,0,0,0,0,0,0,9.6,0,276.48,0,126,0,0,0,0,0,0,9.6,0,27410.4,0,0,99.9,0,0,0,0,0,0,0,4.8,0,155.52,0,9,0,0,0,0,0,0,0,0,0,2.4,0,699.84,0,6.3,0,0,0,0,0,0,2452.8,0,9486.72,0,0,8415,0,0,0,0,0,0,183797.3333,0,159200.3077,0,0,69052.5,0,0,0,0,0,0,0,0,0,41.92
321,432,0,0,0,48,0,0,0,0,180,0,0,0,670,720,290.4,13.2,298.98,0.44,0.453,0.985074627,0.916666667,705,28769.52,4383,1828.92,744.12,27619.8,178.32,538.08,714.84,0,0,481102.641,0,0,0,0,2102.4,0,2181.6,0,0,99,0,0,0,0,0,0,0,14.4,0,673.92,0,0,55.8,0,0,0,0,0,0,0,76.8,0,1710.72,0,0,41.4,0,0,0,0,0,0,0,9.6,0,276.48,0,252,0,0,0,0,0,0,9.6,0,27410.4,0,0,199.8,0,0,0,0,0,0,0,4.8,0,155.52,0,18,0,0,0,0,0,0,0,0,0,2.4,0,699.84,0,12.6,0,0,0,0,0,0,2452.8,0,9486.72,0,0,16830,0,0,0,0,0,0,183797.3333,0,159200.3077,0,0,138105,0,0,0,0,0,0,0,0,0,38.08
322,432,0,0,0,48,0,0,0,0,270,0,0,0,670,630,330,15,339.75,0.44,0.453,1.119402985,1.19047619,680,37184.52,4432.5,1849.62,772.02,27719.7,187.32,664.08,721.14,0,0,550155.141,0,0,0,0,2102.4,0,2181.6,0,0,148.5,0,0,0,0,0,0,0,14.4,0,673.92,0,0,83.7,0,0,0,0,0,0,0,76.8,0,1710.72,0,0,62.1,0,0,0,0,0,0,0,9.6,0,276.48,0,378,0,0,0,0,0,0,9.6,0,27410.4,0,0,299.7,0,0,0,0,0,0,0,4.8,0,155.52,0,27,0,0,0,0,0,0,0,0,0,2.4,0,699.84,0,18.9,0,0,0,0,0,0,2452.8,0,9486.72,0,0,25245,0,0,0,0,0,0,183797.3333,0,159200.3077,0,0,207157.5,0,0,0,0,0,0,0,0,0,37.304
323,456,0,0,0,24,0,0,0,0,0,0,0,0,670,900,211.2,8.64,216.816,0.44,0.4517,0.71641791,0.533333333,695,11240.16,3354,1844.16,718.56,28938,166.56,296.64,739.92,0,0,259943.4359,0,0,0,0,1051.2,0,2302.8,0,0,0,0,0,0,0,0,0,0,7.2,0,711.36,0,0,0,0,0,0,0,0,0,0,38.4,0,1805.76,0,0,0,0,0,0,0,0,0,0,4.8,0,291.84,0,0,0,0,0,0,0,0,4.8,0,28933.2,0,0,0,0,0,0,0,0,0,0,2.4,0,164.16,0,0,0,0,0,0,0,0,0,0,0,1.2,0,738.72,0,0,0,0,0,0,0,0,1226.4,0,10013.76,0,0,0,0,0,0,0,0,0,91898.66667,0,168044.7692,0,0,0,0,0,0,0,0,0,0,0,0,36.4
324,456,0,0,0,24,0,0,0,0,90,0,0,0,670,810,250.8,11.4,258.21,0.44,0.453,0.850746269,0.703703704,755,19655.16,3403.5,1864.86,746.46,29037.9,175.56,422.64,746.22,0,0,328995.9359,0,0,0,0,1051.2,0,2302.8,0,0,49.5,0,0,0,0,0,0,0,7.2,0,711.36,0,0,27.9,0,0,0,0,0,0,0,38.4,0,1805.76,0,0,20.7,0,0,0,0,0,0,0,4.8,0,291.84,0,126,0,0,0,0,0,0,4.8,0,28933.2,0,0,99.9,0,0,0,0,0,0,0,2.4,0,164.16,0,9,0,0,0,0,0,0,0,0,0,1.2,0,738.72,0,6.3,0,0,0,0,0,0,1226.4,0,10013.76,0,0,8415,0,0,0,0,0,0,91898.66667,0,168044.7692,0,0,69052.5,0,0,0,0,0,0,0,0,0,39.92
325,456,0,0,0,24,0,0,0,0,180,0,0,0,670,720,290.4,13.2,298.98,0.44,0.453,0.985074627,0.916666667,735,28070.16,3453,1885.56,774.36,29137.8,184.56,548.64,752.52,0,0,398048.4359,0,0,0,0,1051.2,0,2302.8,0,0,99,0,0,0,0,0,0,0,7.2,0,711.36,0,0,55.8,0,0,0,0,0,0,0,38.4,0,1805.76,0,0,41.4,0,0,0,0,0,0,0,4.8,0,291.84,0,252,0,0,0,0,0,0,4.8,0,28933.2,0,0,199.8,0,0,0,0,0,0,0,2.4,0,164.16,0,18,0,0,0,0,0,0,0,0,0,1.2,0,738.72,0,12.6,0,0,0,0,0,0,1226.4,0,10013.76,0,0,16830,0,0,0,0,0,0,91898.66667,0,168044.7692,0,0,138105,0,0,0,0,0,0,0,0,0,37.68
326,456,0,0,0,24,0,0,0,0,270,0,0,0,670,630,330,15,339.75,0.44,0.453,1.119402985,1.19047619,720,36485.16,3502.5,1906.26,802.26,29237.7,193.56,674.64,758.82,0,0,467100.9359,0,0,0,0,1051.2,0,2302.8,0,0,148.5,0,0,0,0,0,0,0,7.2,0,711.36,0,0,83.7,0,0,0,0,0,0,0,38.4,0,1805.76,0,0,62.1,0,0,0,0,0,0,0,4.8,0,291.84,0,378,0,0,0,0,0,0,4.8,0,28933.2,0,0,299.7,0,0,0,0,0,0,0,2.4,0,164.16,0,27,0,0,0,0,0,0,0,0,0,1.2,0,738.72,0,18.9,0,0,0,0,0,0,1226.4,0,10013.76,0,0,25245,0,0,0,0,0,0,91898.66667,0,168044.7692,0,0,207157.5,0,0,0,0,0,0,0,0,0,35.408
327,480,0,0,0,0,0,0,0,0,0,0,0,0,670,900,211.2,7.2,215.88,0.44,0.44975,0.71641791,0.533333333,680,10540.8,2424,1900.8,748.8,30456,172.8,307.2,777.6,0,0,176889.2308,0,0,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,0,0,0,748.8,0,0,0,0,0,0,0,0,0,0,0,0,1900.8,0,0,0,0,0,0,0,0,0,0,0,0,307.2,0,0,0,0,0,0,0,0,0,0,30456,0,0,0,0,0,0,0,0,0,0,0,0,172.8,0,0,0,0,0,0,0,0,0,0,0,0,0,777.6,0,0,0,0,0,0,0,0,0,0,10540.8,0,0,0,0,0,0,0,0,0,0,0,176889.2308,0,0,0,0,0,0,0,0,0,0,0,0,33.12
328,480,0,0,0,0,0,0,0,0,90,0,0,0,670,810,250.8,8.55,256.3575,0.44,0.44975,0.850746269,0.703703704,690,18955.8,2473.5,1921.5,776.7,30555.9,181.8,433.2,783.9,0,0,245941.7308,0,0,0,0,0,0,2424,0,0,49.5,0,0,0,0,0,0,0,0,0,748.8,0,0,27.9,0,0,0,0,0,0,0,0,0,1900.8,0,0,20.7,0,0,0,0,0,0,0,0,0,307.2,0,126,0,0,0,0,0,0,0,0,30456,0,0,99.9,0,0,0,0,0,0,0,0,0,172.8,0,9,0,0,0,0,0,0,0,0,0,0,0,777.6,0,6.3,0,0,0,0,0,0,0,0,10540.8,0,0,8415,0,0,0,0,0,0,0,0,176889.2308,0,0,69052.5,0,0,0,0,0,0,0,0,0,34.72
329,480,0,0,0,0,0,0,0,0,180,0,0,0,670,720,290.4,9.9,296.835,0.44,0.44975,0.985074627,0.916666667,675,27370.8,2523,1942.2,804.6,30655.8,190.8,559.2,790.2,0,0,314994.2308,0,0,0,0,0,0,2424,0,0,99,0,0,0,0,0,0,0,0,0,748.8,0,0,55.8,0,0,0,0,0,0,0,0,0,1900.8,0,0,41.4,0,0,0,0,0,0,0,0,0,307.2,0,252,0,0,0,0,0,0,0,0,30456,0,0,199.8,0,0,0,0,0,0,0,0,0,172.8,0,18,0,0,0,0,0,0,0,0,0,0,0,777.6,0,12.6,0,0,0,0,0,0,0,0,10540.8,0,0,16830,0,0,0,0,0,0,0,0,176889.2308,0,0,138105,0,0,0,0,0,0,0,0,0,28.96
330,480,0,0,0,0,0,0,0,0,270,0,0,0,670,630,330,11.25,337.3125,0.44,0.44975,1.119402985,1.19047619,650,35785.8,2572.5,1962.9,832.5,30755.7,199.8,685.2,796.5,0,0,384046.7308,0,0,0,0,0,0,2424,0,0,148.5,0,0,0,0,0,0,0,0,0,748.8,0,0,83.7,0,0,0,0,0,0,0,0,0,1900.8,0,0,62.1,0,0,0,0,0,0,0,0,0,307.2,0,378,0,0,0,0,0,0,0,0,30456,0,0,299.7,0,0,0,0,0,0,0,0,0,172.8,0,27,0,0,0,0,0,0,0,0,0,0,0,777.6,0,18.9,0,0,0,0,0,0,0,0,10540.8,0,0,25245,0,0,0,0,0,0,0,0,176889.2308,0,0,207157.5,0,0,0,0,0,0,0,0,0,24.24
331,180,0,202.5,67.5,0,0,0,0,0,0,0,0,0,852,810,176,5.76,179.456,0.391111111,0.398791111,0.528169014,0.555555556,705,17117.325,3107.7,955.35,18204.075,2585.25,140.85,464.625,519.075,0,0,951418.774,0,0,0,2103.975,0,0,955.8,0,0,0,47.925,0,0,0,0,0,6909.3,0,0,11264.4,0,0,0,30.375,0,0,0,0,0,139.725,0,0,727.2,0,0,0,88.425,0,0,0,0,0,196.425,0,0,165.6,0,0,102.6,0,0,0,0,2077.65,0,0,507.6,0,0,0,0,0,0,0,0,0,70.875,0,0,39.6,0,0,30.375,0,0,0,0,0,0,0,0,0,0,491.4,0,0,27.675,0,0,0,0,7373.025,0,0,3645,0,0,0,6099.3,0,0,0,0,86492.8125,0,0,66333.46154,0,0,0,798592.5,0,0,0,0,0,0,0,0,46.08
332,180,0,270,0,0,0,0,0,0,0,0,0,0,860,819,176,2.8,177.68,0.391111111,0.394844444,0.523255814,0.549450549,705,13475.7,3761.1,913.5,20476.8,3277.8,134.1,427.5,491.4,0,0,181657.2115,0,0,0,2805.3,0,0,955.8,0,0,0,0,0,0,0,0,0,9212.4,0,0,11264.4,0,0,0,0,0,0,0,0,0,186.3,0,0,727.2,0,0,0,0,0,0,0,0,0,261.9,0,0,165.6,0,0,0,0,0,0,0,2770.2,0,0,507.6,0,0,0,0,0,0,0,0,0,94.5,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,491.4,0,0,0,0,0,0,0,9830.7,0,0,3645,0,0,0,0,0,0,0,0,115323.75,0,0,66333.46154,0,0,0,0,0,0,0,0,0,0,0,0,44.96
333,180,101.25,101.25,67.5,0,0,0,0,0,0,0,0,0,840,799,176,5.04,179.024,0.391111111,0.397831111,0.535714286,0.563204005,700,19121.0625,4097.925,1562.85,15178.725,1740.825,164.1375,557.775,568.6875,0,0,944073.9303,0,0,2042.2125,1051.9875,0,0,955.8,0,0,0,47.925,0,0,0,0,429.3,3454.65,0,0,11264.4,0,0,0,30.375,0,0,0,0,677.3625,69.8625,0,0,727.2,0,0,0,88.425,0,0,0,0,191.3625,98.2125,0,0,165.6,0,0,102.6,0,0,0,194.4,1038.825,0,0,507.6,0,0,0,0,0,0,0,0,58.725,35.4375,0,0,39.6,0,0,30.375,0,0,0,0,0,0,49.6125,0,0,0,491.4,0,0,27.675,0,0,0,5690.25,3686.5125,0,0,3645,0,0,0,6099.3,0,0,0,35901.5625,43246.40625,0,0,66333.46154,0,0,0,798592.5,0,0,0,0,0,0,0,0,35.36
334,180,135,135,0,0,0,0,0,0,0,0,0,0,845,803,176,2.8,177.68,0.391111111,0.394844444,0.532544379,0.560398506,730,16147.35,5081.4,1723.5,16443,2151.9,165.15,551.7,557.55,0,0,171864.0865,0,0,2722.95,1402.65,0,0,955.8,0,0,0,0,0,0,0,0,572.4,4606.2,0,0,11264.4,0,0,0,0,0,0,0,0,903.15,93.15,0,0,727.2,0,0,0,0,0,0,0,0,255.15,130.95,0,0,165.6,0,0,0,0,0,0,259.2,1385.1,0,0,507.6,0,0,0,0,0,0,0,0,78.3,47.25,0,0,39.6,0,0,0,0,0,0,0,0,0,66.15,0,0,0,491.4,0,0,0,0,0,0,7587,4915.35,0,0,3645,0,0,0,0,0,0,0,47868.75,57661.875,0,0,66333.46154,0,0,0,0,0,0,0,0,0,0,0,0,36.72
335,180,202.5,0,67.5,0,0,0,0,0,0,0,0,0,828,788,176,4.82,178.892,0.391111111,0.397537778,0.543478261,0.57106599,720,21124.8,5088.15,2170.35,12153.375,896.4,187.425,650.925,618.3,0,0,936729.0865,0,0,4084.425,0,0,0,955.8,0,0,0,47.925,0,0,0,0,858.6,0,0,0,11264.4,0,0,0,30.375,0,0,0,0,1354.725,0,0,0,727.2,0,0,0,88.425,0,0,0,0,382.725,0,0,0,165.6,0,0,102.6,0,0,0,388.8,0,0,0,507.6,0,0,0,0,0,0,0,0,117.45,0,0,0,39.6,0,0,30.375,0,0,0,0,0,0,99.225,0,0,0,491.4,0,0,27.675,0,0,0,11380.5,0,0,0,3645,0,0,0,6099.3,0,0,0,71803.125,0,0,0,66333.46154,0,0,0,798592.5,0,0,0,0,0,0,0,0,29.92
336,180,270,0,0,0,0,0,0,0,0,0,0,0,829,788,176,3,177.8,0.391111111,0.395111111,0.542822678,0.57106599,720,18819,6401.7,2533.5,12409.2,1026,196.2,675.9,623.7,0,0,162070.9615,0,0,5445.9,0,0,0,955.8,0,0,0,0,0,0,0,0,1144.8,0,0,0,11264.4,0,0,0,0,0,0,0,0,1806.3,0,0,0,727.2,0,0,0,0,0,0,0,0,510.3,0,0,0,165.6,0,0,0,0,0,0,518.4,0,0,0,507.6,0,0,0,0,0,0,0,0,156.6,0,0,0,39.6,0,0,0,0,0,0,0,0,0,132.3,0,0,0,491.4,0,0,0,0,0,0,15174,0,0,0,3645,0,0,0,0,0,0,0,95737.5,0,0,0,66333.46154,0,0,0,0,0,0,0,0,0,0,0,0,24.24
337,220,0,247.5,0,82.5,0,0,0,0,0,0,0,0,919,715,176,8,180.8,0.32,0.328727273,0.598476605,0.769230769,705,17812.575,6737.775,1236.125,22276.65,3172.95,156.475,493.625,600.6,0,0,502689.3349,0,0,0,2571.525,2998.05,0,1168.2,0,0,0,0,0,0,0,0,0,8444.7,64.35,0,13767.6,0,0,0,0,0,0,0,0,0,170.775,176.55,0,888.8,0,0,0,0,0,0,0,0,0,240.075,51.15,0,202.4,0,0,0,0,0,0,0,2539.35,13.2,0,620.4,0,0,0,0,0,0,0,0,0,86.625,21.45,0,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,600.6,0,0,0,0,0,0,0,9011.475,4346.1,0,4455,0,0,0,0,0,0,0,0,105713.4375,315901.6667,0,81074.23077,0,0,0,0,0,0,0,0,0,0,0,0,66.48
338,220,0,247.5,41.25,41.25,0,0,0,0,0,0,0,0,915,713,176,7.55,180.53,0.32,0.328236364,0.601092896,0.771388499,670,19366.875,5268.0375,1201.8875,22263.0375,3166.35,164.3125,530.75,617.5125,0,0,832767.2516,0,0,0,2571.525,1499.025,0,1168.2,0,0,0,29.2875,0,0,0,0,0,8444.7,32.175,0,13767.6,0,0,0,18.5625,0,0,0,0,0,170.775,88.275,0,888.8,0,0,0,54.0375,0,0,0,0,0,240.075,25.575,0,202.4,0,0,62.7,0,0,0,0,2539.35,6.6,0,620.4,0,0,0,0,0,0,0,0,0,86.625,10.725,0,48.4,0,0,18.5625,0,0,0,0,0,0,0,0,0,0,600.6,0,0,16.9125,0,0,0,0,9011.475,2173.05,0,4455,0,0,0,3727.35,0,0,0,0,105713.4375,157950.8333,0,81074.23077,0,0,0,488028.75,0,0,0,0,0,0,0,0,59.28
